[2024-09-15T01:31:10.370408] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-15T01:31:10.467003] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-15T01:31:10.467084] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-15T01:31:10.472643] Configuration reload request received, reloading configuration;
[2024-09-15T01:31:10.472668] Configuration reload finished;
[2024-09-15T01:31:10.580771] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-15T01:31:10.653130] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-15T01:31:10.653212] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-15T01:31:10.658659] Configuration reload request received, reloading configuration;
[2024-09-15T01:31:10.658685] Configuration reload finished;
[2024-09-15T01:31:17.475048] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-15T01:31:17.804002] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-15T01:31:17.804072] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-15T01:31:17.809506] Configuration reload request received, reloading configuration;
[2024-09-15T01:31:17.809537] Configuration reload finished;
[2024-09-15T05:04:36.491530] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-15T05:04:36.583973] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-15T05:04:36.594710] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-15T05:04:36.596747] syslog-ng starting up; version='3.36.1'
[2024-09-15T05:06:03.278014] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-15T05:06:03.403952] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-15T05:06:03.404032] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-15T05:06:03.406634] Configuration reload request received, reloading configuration;
[2024-09-15T05:06:03.406658] Configuration reload finished;
[2024-09-15T05:06:03.778462] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-15T05:06:03.823887] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-15T05:06:03.823964] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-15T05:06:03.826809] Configuration reload request received, reloading configuration;
[2024-09-15T05:06:03.826832] Configuration reload finished;
[2024-09-15T05:06:09.302870] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-15T05:06:09.335914] Error reloading configuration; reason='Unable to trigger a reload while another reload attempt is in progress'
[2024-09-15T05:06:09.338897] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-15T05:06:09.338988] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-15T05:06:09.348388] Configuration reload request received, reloading configuration;
[2024-09-15T05:06:09.364634] Configuration reload finished;
[2024-09-15T05:06:11.063269] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-15T05:06:11.342710] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-15T05:06:11.342795] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-15T05:06:11.347278] Configuration reload request received, reloading configuration;
[2024-09-15T05:06:11.347315] Configuration reload finished;
[2024-09-15T05:06:13.465246] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-15T05:06:13.758833] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-15T05:06:13.758904] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-15T05:06:13.763283] Configuration reload request received, reloading configuration;
[2024-09-15T05:06:13.763306] Configuration reload finished;
[2024-09-15T05:06:13.917845] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-15T05:06:13.999717] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-15T05:06:13.999796] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-15T05:06:13.999972] Connection failed; fd='21', server='AF_UNIX(/var/run/synologan.sock)', local='AF_UNIX(anonymous)', error='No such file or directory (2)'
[2024-09-15T05:06:13.999982] Initiating connection failed, reconnecting; time_reopen='10'
[2024-09-15T05:06:14.003856] Configuration reload request received, reloading configuration;
[2024-09-15T05:06:14.003887] Configuration reload finished;
[2024-09-15T05:06:17.128711] Error opening file for writing; filename='/var/packages/SynoFinder/var/log/fileindexd.log', error='File exists (17)'
[2024-09-15T05:06:19.161398] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-15T05:06:19.362839] Error reloading configuration; reason='Unable to trigger a reload while another reload attempt is in progress'
[2024-09-15T05:06:19.436278] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-15T05:06:19.436380] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-15T05:06:19.436594] Syslog connection established; fd='20', server='AF_UNIX(/var/run/synologan.sock)', local='AF_UNIX(anonymous)'
[2024-09-15T05:06:19.437988] Error opening file for writing; filename='/var/packages/SynoFinder/var/log/fileindexd.log', error='File exists (17)'
[2024-09-15T05:06:19.441784] Configuration reload request received, reloading configuration;
[2024-09-15T05:06:19.441809] Configuration reload finished;
[2024-09-15T05:06:19.681570] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-15T05:06:20.026019] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-15T05:06:20.026086] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-15T05:06:20.027271] Error opening file for writing; filename='/var/packages/SynoFinder/var/log/fileindexd.log', error='File exists (17)'
[2024-09-15T05:06:20.030721] Configuration reload request received, reloading configuration;
[2024-09-15T05:06:20.030747] Configuration reload finished;
[2024-09-15T05:06:24.476551] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-15T05:06:24.810466] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-15T05:06:24.810556] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-15T05:06:24.812435] Error opening file for writing; filename='/var/packages/SynoFinder/var/log/fileindexd.log', error='File exists (17)'
[2024-09-15T05:06:24.816138] Configuration reload request received, reloading configuration;
[2024-09-15T05:06:24.816163] Configuration reload finished;
[2024-09-15T05:06:24.818645] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-15T05:06:24.853369] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-15T05:06:24.853467] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-15T05:06:24.855469] Error opening file for writing; filename='/var/packages/SynoFinder/var/log/fileindexd.log', error='File exists (17)'
[2024-09-15T05:06:24.860868] Configuration reload request received, reloading configuration;
[2024-09-15T05:06:24.866793] Configuration reload finished;
[2024-09-15T05:06:27.528248] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-15T05:06:27.560002] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-15T05:06:27.560078] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-15T05:06:27.561869] Error opening file for writing; filename='/var/packages/SynoFinder/var/log/fileindexd.log', error='File exists (17)'
[2024-09-15T05:06:27.565388] Configuration reload request received, reloading configuration;
[2024-09-15T05:06:27.565410] Configuration reload finished;
[2024-09-15T05:06:27.851361] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-15T05:06:27.886093] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-15T05:06:27.886172] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-15T05:06:27.887953] Error opening file for writing; filename='/var/packages/SynoFinder/var/log/fileindexd.log', error='File exists (17)'
[2024-09-15T05:06:27.891395] Configuration reload request received, reloading configuration;
[2024-09-15T05:06:27.891420] Configuration reload finished;
[2024-09-15T05:06:28.014396] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-15T05:06:28.088675] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-15T05:06:28.088767] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-15T05:06:28.094076] Configuration reload request received, reloading configuration;
[2024-09-15T05:06:28.094107] Configuration reload finished;
[2024-09-15T05:06:28.105166] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-15T05:06:28.142032] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-15T05:06:28.142109] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-15T05:06:28.147380] Configuration reload request received, reloading configuration;
[2024-09-15T05:06:28.147409] Configuration reload finished;
[2024-09-15T05:06:44.036457] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-15T05:06:44.070002] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-15T05:06:44.070077] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-15T05:06:44.075380] Configuration reload request received, reloading configuration;
[2024-09-15T05:06:44.075405] Configuration reload finished;
[2024-09-15T05:13:37.827749] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-15T05:13:37.935107] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-15T05:13:37.963489] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-15T05:13:37.965646] syslog-ng starting up; version='3.36.1'
[2024-09-15T05:15:04.998958] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-15T05:15:05.877325] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-15T05:15:05.877394] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-15T05:15:05.880236] Configuration reload request received, reloading configuration;
[2024-09-15T05:15:05.880262] Configuration reload finished;
[2024-09-15T05:15:06.476076] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-15T05:15:06.508413] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-15T05:15:06.508501] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-15T05:15:06.511305] Configuration reload request received, reloading configuration;
[2024-09-15T05:15:06.511330] Configuration reload finished;
[2024-09-15T05:15:08.001577] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-15T05:15:08.033141] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-15T05:15:08.033216] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-15T05:15:08.037781] Configuration reload request received, reloading configuration;
[2024-09-15T05:15:08.037807] Configuration reload finished;
[2024-09-15T05:15:08.049685] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-15T05:15:08.081284] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-15T05:15:08.081371] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-15T05:15:08.087321] Configuration reload request received, reloading configuration;
[2024-09-15T05:15:08.087344] Configuration reload finished;
[2024-09-15T05:15:08.588446] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-15T05:15:08.620475] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-15T05:15:08.620560] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-15T05:15:08.625285] Configuration reload request received, reloading configuration;
[2024-09-15T05:15:08.625312] Configuration reload finished;
[2024-09-15T05:15:09.493766] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-15T05:15:09.527656] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-15T05:15:09.527748] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-15T05:15:09.533051] Configuration reload request received, reloading configuration;
[2024-09-15T05:15:09.533093] Configuration reload finished;
[2024-09-15T05:15:17.350828] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
